bedrooms,bathrooms,living_sqft,parcel_sqft,floors,waterfront,view_quality,condition,KC_grade,sqft_basement,built_year,renovation_year,zipcode,latitude,longitude,sqft_living15,sqft_lot15,date,price,id.1
4.0,2.5,2680.0,5539.0,2.0,,0,3,8,0.0,2013,0,98045,47.4759,-121.734,2680.0,5992.0,2015-03-30,502000.0,20655
3.0,2.5,1300.0,3612.0,2.0,,0,3,7,0.0,2005,0,98118,47.5328,-122.282,1390.0,2943.0,2015-03-11,310000.0,20656
4.0,3.5,2796.0,3520.0,2.5,0.0,0,3,8,0.0,2013,0,98001,47.3427,-122.278,2040.0,5195.0,2015-03-23,349950.0,20657
2.0,1.75,1460.0,1500.0,2.0,,0,3,8,460.0,2008,0,98103,47.6853,-122.356,1440.0,4120.0,2014-09-19,625000.0,20658
4.0,3.5,4210.0,6481.0,2.0,0.0,3,3,9,950.0,2014,0,98075,47.5765,-122.072,3920.0,5331.0,2014-08-27,1050000.0,20659
4.0,2.75,2330.0,3920.0,2.0,0.0,0,3,9,0.0,2005,0,98029,47.5525,-121.99,2410.0,4063.0,2014-07-07,680000.0,20660
4.0,3.5,3930.0,5680.0,2.0,0.0,1,3,9,1110.0,2013,0,98027,47.5528,-122.076,3700.0,5816.0,2014-05-15,828950.0,20661
3.0,2.5,1608.0,4000.0,2.0,0.0,0,3,8,0.0,2014,0,98092,47.2582,-122.198,2009.0,4983.0,2015-04-03,274950.0,20662
2.0,2.25,1610.0,1968.0,2.0,0.0,0,4,7,0.0,1979,0,98056,47.5184,-122.196,1950.0,1968.0,2015-03-12,293000.0,20663
4.0,3.5,3200.0,3250.0,2.0,0.0,0,3,9,530.0,2007,0,98029,47.5515,-122.0,3400.0,3663.0,2014-06-13,795000.0,20664
4.0,2.5,1710.0,3500.0,2.0,0.0,0,3,7,0.0,2014,0,98002,47.3448,-122.217,1710.0,3500.0,2014-09-22,282900.0,20665
5.0,3.75,3050.0,8972.0,2.0,0.0,0,3,9,0.0,2014,0,98033,47.6819,-122.172,2750.0,8979.0,2015-04-16,909950.0,20666
4.0,3.5,3560.0,4951.0,2.0,0.0,0,3,9,0.0,2014,0,98074,47.6178,-122.055,3540.0,5500.0,2014-11-04,922755.0,20667
4.0,2.5,2650.0,8685.0,2.0,0.0,0,3,9,0.0,2006,0,98001,47.344,-122.269,2650.0,7932.0,2015-04-16,424000.0,20668
3.0,2.5,3490.0,12410.0,2.0,0.0,0,3,8,900.0,2009,0,98059,47.4714,-122.071,1740.0,14448.0,2015-04-23,630000.0,20669
4.0,3.25,4140.0,46173.0,2.0,0.0,0,3,9,0.0,2007,0,98011,47.7647,-122.213,2060.0,43103.0,2014-12-22,810000.0,20670
3.0,2.0,1670.0,4441.0,1.0,0.0,0,3,7,0.0,2014,0,98022,47.1948,-121.975,1670.0,4622.0,2014-07-30,256703.0,20671
3.0,2.5,1720.0,3600.0,2.0,,0,3,7,0.0,2010,0,98053,47.6856,-122.013,1720.0,3600.0,2014-05-15,386380.0,20672
2.0,2.0,1510.0,3961.0,1.0,0.0,0,3,8,0.0,2010,0,98053,47.709,-122.018,1510.0,3962.0,2014-09-16,485000.0,20673
3.0,2.25,1450.0,4040.0,2.0,0.0,0,3,7,0.0,2010,0,98038,47.3665,-122.022,1610.0,4040.0,2015-02-11,275000.0,20674
4.0,2.5,1812.0,5026.0,2.0,0.0,0,3,8,0.0,2011,0,98055,47.4513,-122.202,2440.0,6007.0,2015-03-02,370000.0,20675
2.0,2.25,1060.0,1208.0,2.0,0.0,0,3,8,120.0,2005,0,98102,47.6371,-122.327,1300.0,1169.0,2014-06-10,499950.0,20676
3.0,2.5,1600.0,3073.0,3.0,0.0,0,3,8,,2009,0,98144,47.5934,-122.298,1130.0,2921.0,2015-04-24,502000.0,20677
3.0,3.25,1530.0,1565.0,2.0,,0,3,8,250.0,2005,0,98122,47.6179,-122.312,1530.0,1381.0,2014-06-20,654000.0,20678
4.0,2.25,2070.0,1230.0,3.0,0.0,0,3,9,570.0,2013,0,98116,47.5775,-122.41,1569.0,4802.0,2014-07-14,575000.0,20679
4.0,2.5,3630.0,7482.0,2.0,0.0,0,3,10,0.0,2008,0,98188,47.4565,-122.287,1600.0,15716.0,2015-04-15,500000.0,20680
3.0,2.5,2140.0,4126.0,2.0,0.0,0,3,8,180.0,2005,0,98027,47.5368,-122.073,2280.0,2615.0,2015-01-14,554000.0,20681
4.0,1.75,2010.0,12188.0,1.0,0.0,0,4,7,860.0,1960,0,98059,47.5013,-122.147,1720.0,8475.0,2015-05-08,360000.0,20682
4.0,2.75,2630.0,4501.0,2.0,0.0,0,3,8,0.0,2015,0,98028,47.7748,-122.244,2380.0,4599.0,2015-04-29,619990.0,20683
4.0,2.5,2233.0,6025.0,2.0,0.0,0,3,7,0.0,2012,0,98001,47.2599,-122.256,1544.0,6036.0,2015-03-12,317500.0,20684
4.0,2.75,2990.0,4521.0,2.0,0.0,0,3,7,0.0,2014,0,98028,47.7401,-122.226,2580.0,7539.0,2014-08-28,564950.0,20685
2.0,1.25,1240.0,2150.0,2.0,0.0,0,3,8,0.0,2014,0,98117,47.6884,-122.374,1340.0,5289.0,2014-06-11,545000.0,20686
3.0,2.5,2230.0,5050.0,2.0,0.0,0,3,7,0.0,2006,0,98042,47.3359,-122.055,2260.0,5050.0,2015-05-01,333700.0,20687
3.0,3.25,3700.0,2264.0,2.0,0.0,0,3,11,1420.0,1998,0,98033,47.6653,-122.205,3930.0,2567.0,2014-07-11,1480000.0,20688
4.0,3.0,2290.0,5105.0,2.0,0.0,0,3,8,0.0,2012,0,98028,47.7727,-122.237,2450.0,5105.0,2015-04-08,530000.0,20689
2.0,1.5,950.0,865.0,3.0,0.0,0,3,8,0.0,2006,0,98107,47.6714,-122.382,1290.0,1189.0,2015-04-13,396000.0,20690
2.0,1.75,1120.0,758.0,2.0,0.0,0,3,7,0.0,2012,0,98027,47.5325,-122.072,1150.0,758.0,2014-10-16,305000.0,20691
5.0,3.5,2420.0,4670.0,2.0,0.0,0,3,7,0.0,2013,0,98118,47.5241,-122.285,1430.0,4468.0,2014-05-22,380000.0,20692
4.0,2.5,1714.0,3250.0,2.0,0.0,0,3,8,0.0,2010,0,98055,47.429,-122.189,1714.0,3250.0,2015-03-03,305000.0,20693
4.0,2.5,2230.0,5650.0,2.0,0.0,0,3,7,0.0,2011,0,98056,47.5073,-122.168,1590.0,7241.0,2014-09-28,440000.0,20694
4.0,3.0,2530.0,10000.0,2.0,0.0,0,3,7,0.0,2013,0,98148,47.431,-122.335,1420.0,9898.0,2014-06-27,459000.0,20695
3.0,3.5,1550.0,1233.0,2.0,0.0,0,3,8,390.0,2005,0,98122,47.6034,-122.309,1490.0,1539.0,2015-03-06,530000.0,20696
4.0,2.75,3110.0,11225.0,2.0,0.0,0,3,8,0.0,2012,0,98059,47.4865,-122.143,2610.0,8535.0,2015-04-16,600000.0,20697
3.0,3.0,2100.0,2409.0,2.0,0.0,0,3,8,440.0,2008,0,98144,47.5973,-122.298,1900.0,2400.0,2014-07-18,515000.0,20698
4.0,2.5,2150.0,3721.0,2.0,,0,3,8,0.0,2007,0,98002,47.3363,-122.215,2150.0,3721.0,2015-04-08,275000.0,20699
3.0,1.75,1630.0,1404.0,2.0,0.0,0,3,8,610.0,2014,0,98107,47.6646,-122.367,1420.0,1670.0,2015-01-12,540000.0,20700
3.0,2.5,2230.0,7934.0,2.0,0.0,0,3,7,0.0,2005,0,98065,47.5439,-121.88,2310.0,4818.0,2014-08-05,445000.0,20701
3.0,2.5,1320.0,955.0,3.0,0.0,0,3,7,0.0,2009,0,98106,47.5202,-122.357,1300.0,1003.0,2015-04-07,285000.0,20702
3.0,2.5,1590.0,1431.0,2.0,0.0,0,3,8,,2010,0,98144,47.5893,-122.309,1620.0,1548.0,2014-07-31,480000.0,20703
5.0,3.25,2610.0,3642.0,2.0,0.0,0,3,8,530.0,2005,0,98118,47.535,-122.284,1750.0,3118.0,2015-01-20,440000.0,20704
3.0,2.5,1440.0,2500.0,2.0,0.0,0,3,7,0.0,2008,0,98146,47.5123,-122.358,1440.0,5000.0,2015-02-11,287450.0,20705
4.0,2.5,2630.0,6283.0,2.0,0.0,0,3,9,0.0,2006,0,98059,47.5079,-122.158,2630.0,7210.0,2015-04-01,507950.0,20706
3.0,3.5,3390.0,10078.0,2.0,0.0,0,3,10,350.0,2012,0,98056,47.537,-122.185,3290.0,12332.0,2014-06-19,750000.0,20707
3.0,1.5,1400.0,1022.0,3.0,0.0,0,3,8,0.0,2007,0,98115,47.6989,-122.317,1270.0,1205.0,2014-07-03,425000.0,20708
3.0,3.5,1900.0,2133.0,2.0,0.0,0,3,8,380.0,2009,0,98126,47.5675,-122.369,1530.0,3264.0,2014-12-02,420000.0,20709
3.0,2.5,1350.0,1250.0,3.0,0.0,0,3,8,80.0,2006,0,98136,47.5491,-122.387,1350.0,886.0,2014-05-10,394950.0,20710
4.0,3.25,3420.0,6752.0,2.0,,2,3,9,390.0,2012,0,98065,47.517,-121.876,3010.0,5172.0,2014-07-11,635000.0,20711
3.0,2.5,2150.0,161607.0,2.0,0.0,0,3,7,820.0,1995,0,98038,47.4178,-121.937,2400.0,207781.0,2015-05-06,513000.0,20712
4.0,2.5,2110.0,5306.0,2.0,0.0,0,3,8,0.0,2012,0,98038,47.356,-122.057,2250.0,5306.0,2015-05-05,380000.0,20713
4.0,3.25,3810.0,8519.0,1.0,0.0,1,3,10,1130.0,2007,0,98033,47.699,-122.207,3240.0,10748.0,2014-05-21,1130000.0,20714
5.0,3.0,2870.0,4369.0,2.0,0.0,0,3,8,780.0,2007,0,98011,47.7449,-122.192,2640.0,4610.0,2014-06-08,540000.0,20715
2.0,2.25,1240.0,705.0,2.0,0.0,0,3,7,90.0,2009,0,98027,47.5321,-122.073,1240.0,750.0,2015-04-27,352499.0,20716
4.0,3.5,3610.0,6345.0,2.0,0.0,0,3,9,1240.0,2008,0,98058,47.4283,-122.102,3010.0,29279.0,2015-05-05,603000.0,20717
4.0,2.5,2310.0,5100.0,2.0,0.0,0,3,9,0.0,2013,0,98177,47.7039,-122.36,1260.0,5100.0,2014-05-30,685000.0,20718
4.0,3.0,1930.0,3031.0,1.0,0.0,0,3,7,730.0,2006,0,98019,47.7457,-121.985,1930.0,2611.0,2014-06-26,330675.0,20719
3.0,3.0,1390.0,1080.0,2.0,0.0,0,3,7,250.0,2006,0,98118,47.5323,-122.281,1450.0,1081.0,2014-06-05,275000.0,20720
3.0,2.5,1578.0,7340.0,2.0,0.0,0,3,7,0.0,2010,0,98030,47.3771,-122.186,1850.0,7200.0,2014-07-16,259950.0,20721
3.0,2.0,1720.0,15000.0,1.0,0.0,0,3,9,0.0,2011,0,98014,47.6927,-121.92,1900.0,15337.0,2014-07-29,441000.0,20722
5.0,3.75,4700.0,11237.0,2.0,0.0,0,3,10,1770.0,2006,0,98033,47.6624,-122.197,3180.0,13140.0,2014-12-03,1140000.0,20723
3.0,3.5,1970.0,5079.0,2.0,0.0,0,3,8,290.0,2007,0,98144,47.5816,-122.296,1940.0,6000.0,2014-12-05,590000.0,20724
3.0,2.25,1460.0,1353.0,2.0,0.0,0,3,8,410.0,2012,0,98116,47.5774,-122.412,1690.0,3776.0,2014-09-18,497000.0,20725
3.0,2.5,1930.0,4000.0,2.0,0.0,0,3,8,0.0,2014,0,98001,47.3518,-122.275,2050.0,4000.0,2014-11-21,345500.0,20726
3.0,2.25,1300.0,907.0,2.0,0.0,0,3,8,300.0,2006,0,98102,47.6371,-122.327,1300.0,1169.0,2014-06-23,562500.0,20727
3.0,2.25,1445.0,1087.0,2.0,0.0,0,3,7,145.0,2005,0,98027,47.5339,-122.067,1410.0,1336.0,2014-09-04,355000.0,20728
2.0,2.25,860.0,696.0,2.0,0.0,0,3,9,0.0,2009,0,98118,47.5663,-122.29,1100.0,3000.0,2014-09-05,345000.0,20729
3.0,2.5,3040.0,4535.0,2.0,0.0,0,3,9,0.0,2007,0,98056,47.51,-122.185,2670.0,4666.0,2014-05-05,478000.0,20730
3.0,2.5,2424.0,6143.0,2.0,0.0,0,3,9,0.0,2014,0,98030,47.3512,-122.135,2381.0,6036.0,2015-04-02,391500.0,20731
2.0,1.5,1084.0,3427.0,2.0,0.0,0,3,7,0.0,1976,0,98125,47.7117,-122.326,1084.0,6250.0,2015-04-12,265000.0,20732
3.0,2.5,2510.0,5320.0,2.0,,0,3,8,0.0,2005,0,98106,47.5374,-122.357,1820.0,5736.0,2014-10-30,395000.0,20733
2.0,1.5,1220.0,1036.0,3.0,0.0,0,3,7,0.0,2006,0,98133,47.7348,-122.347,1210.0,659.0,2014-07-27,286308.0,20734
2.0,2.25,1280.0,835.0,2.0,0.0,0,3,7,200.0,2009,0,98118,47.5592,-122.284,1280.0,1246.0,2014-05-27,370000.0,20735
5.0,3.5,3740.0,5610.0,2.0,0.0,0,3,9,880.0,2014,0,98117,47.6764,-122.392,1520.0,4590.0,2014-09-23,1080000.0,20736
3.0,2.5,1852.0,4000.0,2.0,0.0,0,3,7,0.0,2014,0,98002,47.3451,-122.209,2475.0,4000.0,2014-10-15,298900.0,20737
4.0,2.5,2580.0,5787.0,2.0,0.0,0,3,9,0.0,2007,0,98029,47.5416,-121.994,2580.0,4410.0,2015-04-21,775000.0,20738
4.0,3.5,3190.0,31450.0,2.0,0.0,0,3,9,0.0,2010,0,98027,47.501,-121.902,3000.0,72745.0,2014-06-24,790000.0,20739
3.0,2.5,3400.0,5119.0,2.0,0.0,0,3,8,1100.0,2014,0,98115,47.6843,-122.305,1740.0,5969.0,2014-08-27,1050000.0,20740
2.0,1.5,1090.0,2686.0,2.0,0.0,0,3,7,0.0,1982,0,98034,47.717,-122.19,1160.0,2158.0,2014-07-08,249000.0,20741
3.0,2.0,2360.0,6145.0,1.0,0.0,0,3,8,,2011,0,98030,47.3564,-122.198,2304.0,5880.0,2014-09-29,348000.0,20742
5.0,2.5,2460.0,5604.0,2.0,0.0,0,3,8,0.0,2011,0,98038,47.3658,-122.037,2210.0,6395.0,2014-11-14,358000.0,20743
5.0,2.5,2025.0,7760.0,2.0,0.0,0,3,7,0.0,2007,0,98001,47.2671,-122.256,1664.0,9000.0,2014-06-25,260000.0,20744
4.0,3.0,4410.0,5104.0,2.0,0.0,0,3,9,1010.0,2006,0,98065,47.5392,-121.861,4390.0,5537.0,2014-06-04,765000.0,20745
3.0,2.5,2810.0,5400.0,2.0,0.0,0,3,9,0.0,2005,0,98052,47.7065,-122.118,2870.0,5400.0,2014-05-28,739000.0,20746
5.0,3.5,4490.0,6000.0,2.0,0.0,0,3,10,1290.0,2006,0,98027,47.5396,-122.073,4530.0,6000.0,2014-05-05,890000.0,20747
4.0,2.5,3070.0,6432.0,2.0,0.0,0,3,9,0.0,2006,0,98055,47.4487,-122.205,2910.0,5106.0,2014-06-07,462000.0,20748
4.0,2.5,1984.0,32400.0,1.0,0.0,0,3,8,420.0,1962,0,98198,47.36,-122.318,1390.0,9152.0,2014-07-08,380000.0,20749
5.0,3.5,4750.0,8234.0,2.0,0.0,2,3,10,1400.0,2013,0,98198,47.3574,-122.318,2160.0,14496.0,2015-05-11,770000.0,20750
4.0,3.25,2760.0,4104.0,2.0,0.0,0,3,8,860.0,2014,0,98056,47.5286,-122.187,2760.0,5186.0,2014-08-18,641000.0,20751
4.0,4.0,4360.0,8175.0,2.5,1.0,4,3,10,420.0,2007,0,98008,47.5724,-122.104,2670.0,8525.0,2015-04-17,2300000.0,20752
4.0,2.5,3060.0,27251.0,1.5,0.0,0,3,8,0.0,2008,0,98022,47.1967,-121.966,1760.0,27251.0,2015-05-04,369000.0,20753
4.0,3.0,2770.0,2650.0,2.0,0.0,0,3,9,590.0,2014,0,98109,47.6435,-122.354,1820.0,2960.0,2014-09-16,1110000.0,20754
5.0,2.5,2990.0,9240.0,2.0,0.0,0,3,8,0.0,2015,0,98133,47.7384,-122.348,1970.0,18110.0,2014-08-28,357000.0,20755
3.0,2.75,1540.0,1251.0,2.0,0.0,0,3,8,310.0,2002,0,98102,47.6298,-122.321,1540.0,1287.0,2014-11-26,650000.0,20756
3.0,2.5,1400.0,1312.0,3.5,,0,3,8,0.0,2007,0,98103,47.6534,-122.355,1350.0,1312.0,2014-06-25,563500.0,20757
3.0,2.5,1680.0,2229.0,2.0,0.0,0,3,7,0.0,2007,0,98155,47.7484,-122.322,1230.0,9300.0,2014-06-17,345000.0,20758
3.0,2.0,2260.0,7163.0,1.0,0.0,0,3,9,0.0,2012,0,98058,47.4593,-122.136,2340.0,6730.0,2014-07-25,479950.0,20759
4.0,3.5,3400.0,5196.0,2.0,,0,3,9,0.0,2012,0,98065,47.5169,-121.884,3170.0,5260.0,2014-05-13,660000.0,20760
4.0,2.5,2930.0,5000.0,2.0,0.0,0,3,9,170.0,2007,0,98006,47.5424,-122.12,3230.0,5778.0,2014-07-29,800000.0,20761
3.0,2.0,1239.0,6036.0,1.0,0.0,0,3,7,0.0,2009,0,98030,47.3689,-122.175,2060.0,5746.0,2014-07-24,253101.0,20762
3.0,3.5,2100.0,2479.0,2.0,0.0,0,3,9,650.0,2011,0,98118,47.562,-122.292,1800.0,2457.0,2014-09-29,555000.0,20763
4.0,1.0,1200.0,2171.0,1.5,0.0,0,3,7,0.0,1933,0,98133,47.7076,-122.342,1130.0,1598.0,2014-06-26,240000.0,20764
4.0,1.0,1200.0,2171.0,1.5,0.0,0,3,7,0.0,1933,0,98133,47.7076,-122.342,1130.0,1598.0,2015-05-04,380000.0,20765
2.0,1.5,680.0,772.0,2.0,0.0,0,3,7,0.0,2005,0,98103,47.695,-122.343,690.0,1059.0,2014-11-17,239000.0,20766
4.0,3.25,2690.0,3995.0,2.0,,0,3,9,,2014,0,98136,47.532,-122.384,1810.0,4590.0,2015-03-18,760000.0,20767
4.0,2.5,2750.0,7200.0,2.0,0.0,0,3,8,0.0,2011,0,98019,47.7327,-121.966,2750.0,7200.0,2014-08-26,430000.0,20768
3.0,2.5,2450.0,4332.0,2.0,0.0,0,3,8,0.0,2010,0,98053,47.6942,-122.016,2450.0,4154.0,2014-05-22,660000.0,20769
4.0,2.5,2620.0,4050.0,2.0,0.0,0,3,8,0.0,2014,0,98146,47.5017,-122.34,2030.0,3944.0,2014-08-20,399963.0,20770
2.0,2.0,1130.0,1148.0,2.0,,0,3,9,330.0,2007,0,98122,47.6023,-122.314,1350.0,1201.0,2014-07-18,411000.0,20771
4.0,2.75,2790.0,5527.0,2.0,0.0,0,3,8,0.0,2014,0,98045,47.4827,-121.773,2620.0,5509.0,2014-06-27,483453.0,20772
3.0,2.0,1820.0,1357.0,3.0,0.0,0,3,9,0.0,2014,0,98126,47.5432,-122.376,1710.0,1372.0,2014-11-10,469950.0,20773
4.0,2.75,2910.0,7467.0,2.0,0.0,0,3,8,0.0,2013,0,98045,47.4841,-121.772,2790.0,7868.0,2014-07-15,504058.0,20774
4.0,2.5,2568.0,5000.0,2.0,0.0,0,3,9,0.0,2014,0,98092,47.2596,-122.194,2547.0,4500.0,2015-04-28,425996.0,20775
4.0,2.75,3090.0,5859.0,2.0,0.0,0,3,9,0.0,2010,0,98074,47.6057,-122.047,2960.0,5250.0,2014-07-08,760005.0,20776
2.0,2.0,1460.0,1085.0,2.0,0.0,0,3,8,510.0,2014,0,98112,47.6205,-122.299,1580.0,1202.0,2015-04-20,699999.0,20777
3.0,2.5,2010.0,2263.0,2.0,0.0,0,3,8,670.0,2014,0,98122,47.6088,-122.311,1500.0,2670.0,2014-07-16,749950.0,20778
4.0,2.5,2610.0,5140.0,2.0,0.0,0,3,8,0.0,2006,0,98103,47.6951,-122.346,1190.0,5101.0,2014-07-08,674600.0,20779
2.0,1.5,960.0,1000.0,2.0,0.0,0,3,8,40.0,2008,0,98103,47.6489,-122.335,1200.0,1297.0,2015-02-24,450000.0,20780
3.0,2.5,1528.0,7616.0,2.0,0.0,0,3,7,0.0,2011,0,98030,47.3774,-122.186,1850.0,7340.0,2015-04-07,272000.0,20781
2.0,1.5,1310.0,1264.0,2.0,0.0,0,3,8,190.0,2006,0,98106,47.5772,-122.409,1330.0,1265.0,2014-07-14,450000.0,20782
3.0,2.25,1760.0,2122.0,3.0,0.0,0,3,9,0.0,2015,0,98116,47.5633,-122.385,1420.0,1618.0,2015-05-05,643950.0,20783
3.0,2.5,1420.0,3542.0,2.0,0.0,0,3,8,110.0,2007,0,98133,47.7731,-122.343,1180.0,1622.0,2014-11-10,290000.0,20784
3.0,2.5,1650.0,2082.0,3.0,0.0,0,3,8,0.0,2007,0,98133,47.7108,-122.332,1650.0,1965.0,2014-10-08,378000.0,20785
3.0,2.5,2320.0,6775.0,1.0,0.0,0,3,8,0.0,2008,0,98053,47.7158,-122.016,1680.0,4750.0,2014-06-19,728050.0,20786
4.0,2.5,2628.0,11466.0,2.0,0.0,0,3,9,0.0,2014,0,98001,47.2904,-122.264,2849.0,10909.0,2015-04-26,499160.0,20787
4.0,2.5,2520.0,4831.0,2.0,0.0,0,3,8,0.0,2009,0,98072,47.7711,-122.168,2430.0,3937.0,2014-12-01,536000.0,20788
5.0,3.5,2880.0,5000.0,2.0,0.0,0,3,8,620.0,2012,0,98038,47.3455,-122.023,2590.0,4800.0,2015-02-05,419900.0,20789
3.0,2.25,1440.0,1362.0,3.0,0.0,0,3,7,0.0,2014,0,98117,47.6908,-122.365,1180.0,2603.0,2014-12-10,469000.0,20790
3.0,2.5,2185.0,6042.0,2.0,0.0,0,3,9,0.0,2009,0,98030,47.3573,-122.202,2297.0,5876.0,2015-04-08,374000.0,20791
4.0,1.5,1500.0,2106.0,2.0,0.0,0,3,7,0.0,2014,0,98108,47.5669,-122.297,1490.0,2175.0,2014-07-28,182568.0,20792
3.0,2.5,1769.0,7324.0,2.0,0.0,0,3,9,0.0,2012,0,98092,47.3307,-122.188,2502.0,6017.0,2014-06-26,334888.0,20793
4.0,4.0,3650.0,18223.0,2.0,0.0,3,3,9,320.0,2013,0,98006,47.5442,-122.116,3220.0,11022.0,2014-09-17,799900.0,20794
4.0,2.5,2160.0,6223.0,2.0,0.0,0,3,8,0.0,2010,0,98038,47.3494,-122.042,2160.0,5555.0,2014-05-12,383000.0,20795
3.0,2.5,1820.0,374616.0,2.0,0.0,0,3,7,0.0,1999,0,98014,47.6539,-121.959,1870.0,220654.0,2014-12-18,580000.0,20796
3.0,2.5,2370.0,4200.0,2.0,0.0,0,3,8,0.0,2014,0,98038,47.3706,-122.017,2370.0,4200.0,2014-07-07,351999.0,20797
3.0,3.0,3180.0,2758.0,2.0,0.0,2,3,11,940.0,2008,0,98109,47.6377,-122.342,2420.0,2758.0,2015-02-23,1330000.0,20798
3.0,2.5,1780.0,4077.0,2.0,0.0,0,3,8,0.0,2011,0,98038,47.3568,-122.056,1970.0,4077.0,2015-01-25,312000.0,20799
4.0,3.5,2650.0,3127.0,2.0,0.0,0,3,8,420.0,2011,0,98027,47.5381,-122.046,2330.0,3137.0,2014-09-12,674950.0,20800
5.0,2.75,3300.0,7560.0,2.0,0.0,0,3,10,0.0,2007,0,98052,47.6467,-122.118,3150.0,8580.0,2014-12-29,1110000.0,20801
2.0,2.5,1160.0,1219.0,3.0,0.0,0,3,8,0.0,2007,0,98107,47.6543,-122.358,1320.0,2800.0,2015-03-13,415000.0,20802
3.0,3.0,3460.0,5353.0,2.0,0.0,0,3,10,610.0,2007,0,98116,47.5858,-122.393,2460.0,6325.0,2014-07-10,1250000.0,20803
3.0,2.5,1390.0,2450.0,2.0,0.0,0,3,7,0.0,2009,0,98118,47.5298,-122.269,1390.0,2450.0,2014-09-19,208800.0,20804
2.0,2.5,1260.0,1131.0,3.0,0.0,0,3,8,0.0,2006,0,98107,47.6715,-122.384,1490.0,2500.0,2014-10-29,452000.0,20805
5.0,2.75,2940.0,5225.0,2.0,0.0,0,3,8,180.0,2010,0,98052,47.6879,-122.107,3090.0,6261.0,2015-04-22,837000.0,20806
5.0,3.5,3190.0,4247.0,2.0,0.0,0,3,8,760.0,2013,0,98052,47.7016,-122.103,2580.0,3989.0,2015-02-24,780000.0,20807
4.0,3.5,3930.0,6120.0,2.0,0.0,0,3,10,620.0,2007,0,98105,47.6646,-122.28,3390.0,6120.0,2014-10-02,1490000.0,20808
5.0,3.75,3570.0,10125.0,2.0,0.0,0,3,10,0.0,2014,0,98040,47.5639,-122.223,1760.0,10125.0,2014-09-26,1600000.0,20809
3.0,2.5,2420.0,4725.0,2.0,,0,3,8,0.0,2014,0,98038,47.371,-122.018,2370.0,4200.0,2014-09-18,369946.0,20810
3.0,2.75,3400.0,7200.0,2.0,0.0,2,3,9,930.0,2009,0,98056,47.4878,-122.191,1580.0,8676.0,2014-06-08,530000.0,20811
4.0,2.5,2478.0,6079.0,2.0,,0,3,8,0.0,2012,0,98030,47.3524,-122.175,2279.0,6079.0,2015-03-20,386000.0,20812
4.0,2.5,3070.0,7830.0,2.0,0.0,2,3,11,1100.0,2009,0,98144,47.593,-122.291,2440.0,4682.0,2015-02-18,1900000.0,20813
4.0,3.5,3200.0,7605.0,2.0,,2,3,9,700.0,2013,0,98198,47.3443,-122.327,2240.0,4416.0,2014-09-11,735000.0,20814
5.0,3.25,5790.0,12739.0,2.0,0.0,3,3,10,1360.0,2014,0,98006,47.538,-122.114,5790.0,13928.0,2014-10-02,1750000.0,20815
3.0,2.25,1590.0,926.0,3.0,0.0,0,3,8,0.0,2014,0,98136,47.5402,-122.387,1640.0,1321.0,2015-02-23,489950.0,20816
3.0,3.0,1730.0,1442.0,2.0,0.0,0,3,8,290.0,2008,0,98106,47.5344,-122.348,1370.0,1524.0,2015-04-13,357500.0,20817
4.0,2.5,2303.0,3680.0,2.0,0.0,0,3,8,0.0,2013,0,98001,47.2599,-122.283,2303.0,3760.0,2014-05-20,329995.0,20818
3.0,2.5,1790.0,3754.0,2.0,0.0,0,3,8,0.0,2013,0,98065,47.534,-121.841,1800.0,3393.0,2014-09-25,414000.0,20819
3.0,3.5,2490.0,3517.0,2.0,0.0,0,3,8,770.0,2005,0,98027,47.5341,-122.067,1600.0,2378.0,2014-12-10,533500.0,20820
4.0,2.5,2669.0,5385.0,2.0,0.0,0,3,9,0.0,2014,0,98092,47.3262,-122.165,2669.0,4645.0,2015-03-05,402395.0,20821
4.0,3.25,2610.0,2552.0,2.0,,0,3,10,450.0,2008,0,98027,47.5322,-122.076,2610.0,2664.0,2015-04-10,725000.0,20822
6.0,5.25,6160.0,27490.0,2.0,0.0,0,3,11,2120.0,2007,0,98074,47.6094,-122.023,4225.0,9100.0,2014-08-28,1280000.0,20823
2.0,1.75,1290.0,1493.0,2.0,,0,3,8,0.0,2014,0,98106,47.5171,-122.346,1410.0,1875.0,2014-09-17,239800.0,20824
5.0,3.5,3560.0,5008.0,2.0,0.0,0,3,8,750.0,2013,0,98106,47.5542,-122.359,2910.0,5026.0,2014-09-04,616950.0,20825
4.0,3.25,4360.0,6000.0,2.0,0.0,3,3,11,960.0,2007,0,98027,47.5408,-121.994,4310.0,6000.0,2014-10-01,1260000.0,20826
3.0,2.25,1230.0,1238.0,2.0,0.0,0,3,8,150.0,2009,0,98199,47.6519,-122.384,1230.0,953.0,2014-06-17,435000.0,20827
4.0,3.25,3640.0,60086.0,2.0,0.0,0,3,10,0.0,2005,0,98074,47.6328,-122.016,2900.0,51721.0,2014-08-15,925000.0,20828
2.0,2.5,1780.0,2493.0,3.0,0.0,0,3,8,0.0,1981,0,98107,47.6704,-122.358,2050.0,4400.0,2015-04-28,631500.0,20829
3.0,1.5,1140.0,1069.0,3.0,0.0,0,3,8,0.0,2005,0,98103,47.6907,-122.342,1230.0,1276.0,2015-03-30,399995.0,20830
